chr	start	stop	num	list	COAD	LUAD	BRCAc	PRAD	SKCM	HIGI	SCC	DLBL	MESO	OVCA	SCLC	healthy	clusterID	distinct	num_distinct
11	8289756	8289936	1	1	1	0	0	0	0	0	0	0	0	0	0	0	575	{'1'}	1
11	12399338	12399642	1	8	0	0	0	0	0	0	0	1	0	0	0	0	576	{'8'}	1
11	12696199	12696345	1	8	0	0	0	0	0	0	0	1	0	0	0	0	577	{'8'}	1
11	13300491	13300655	1	4	0	0	0	1	0	0	0	0	0	0	0	0	578	{'4'}	1
11	14382336	14382398	1	7	0	0	0	0	0	0	1	0	0	0	0	0	579	{'7'}	1
11	14926736	14926738	1	11	0	0	0	0	0	0	0	0	0	0	1	0	580	{'11'}	1
11	14926795	14926853	1	11	0	0	0	0	0	0	0	0	0	0	1	0	581	{'11'}	1
11	15095631	15095696	1	8	0	0	0	0	0	0	0	1	0	0	0	0	582	{'8'}	1
11	16628737	16628897	1	8	0	0	0	0	0	0	0	1	0	0	0	0	583	{'8'}	1
11	17565218	17565270	1	6	0	0	0	0	0	1	0	0	0	0	0	0	584	{'6'}	1
11	17741899	17741953	1	1	1	0	0	0	0	0	0	0	0	0	0	0	585	{'1'}	1
11	18812940	18813002	1	1	1	0	0	0	0	0	0	0	0	0	0	0	586	{'1'}	1
11	20691382	20691557	1	1	1	0	0	0	0	0	0	0	0	0	0	0	587	{'1'}	1
11	28628665	28628715	1	10	0	0	0	0	0	0	0	0	0	1	0	0	588	{'10'}	1
11	31847351	31847362	1	12	0	0	0	0	0	0	0	0	0	0	0	1	589	{'12'}	1
11	32452608	32452665	1	9	0	0	0	0	0	0	0	0	1	0	0	0	590	{'9'}	1
11	33667414	33667547	1	11	0	0	0	0	0	0	0	0	0	0	1	0	591	{'11'}	1
11	36476280	36476320	1	10	0	0	0	0	0	0	0	0	0	1	0	0	592	{'10'}	1
11	44326320	44326463	1	12	0	0	0	0	0	0	0	0	0	0	0	1	593	{'12'}	1
11	44541658	44541756	1	10	0	0	0	0	0	0	0	0	0	1	0	0	594	{'10'}	1
11	45680290	45680409	1	10	0	0	0	0	0	0	0	0	0	1	0	0	595	{'10'}	1
11	45943570	45943691	1	9	0	0	0	0	0	0	0	0	1	0	0	0	596	{'9'}	1
11	47208905	47209015	2	3,4	0	0	1	1	0	0	0	0	0	0	0	0	597	{'3', '4'}	2
11	47376545	47376754	1	12	0	0	0	0	0	0	0	0	0	0	0	1	598	{'12'}	1
11	47377148	47377228	1	12	0	0	0	0	0	0	0	0	0	0	0	1	599	{'12'}	1
11	47416502	47416577	1	10	0	0	0	0	0	0	0	0	0	1	0	0	600	{'10'}	1
11	47787625	47787679	1	12	0	0	0	0	0	0	0	0	0	0	0	1	601	{'12'}	1
11	57093296	57093346	1	12	0	0	0	0	0	0	0	0	0	0	0	1	602	{'12'}	1
11	57194509	57194632	1	1	1	0	0	0	0	0	0	0	0	0	0	0	603	{'1'}	1
11	57235358	57235469	1	4	0	0	0	1	0	0	0	0	0	0	0	0	604	{'4'}	1
11	57550869	57551003	1	6	0	0	0	0	0	1	0	0	0	0	0	0	605	{'6'}	1
11	57559037	57559134	3	6,7,7	0	0	0	0	0	1	2	0	0	0	0	0	606	{'7', '6'}	2
11	58377389	58377447	1	12	0	0	0	0	0	0	0	0	0	0	0	1	607	{'12'}	1
11	60135592	60135649	1	10	0	0	0	0	0	0	0	0	0	1	0	0	608	{'10'}	1
11	60619605	60619715	1	6	0	0	0	0	0	1	0	0	0	0	0	0	609	{'6'}	1
11	60619875	60620121	4	6,1,6,6	1	0	0	0	0	3	0	0	0	0	0	0	610	{'6', '1'}	2
11	60620304	60620469	3	1,6,6	1	0	0	0	0	2	0	0	0	0	0	0	611	{'6', '1'}	2
11	61062837	61062964	1	3	0	0	1	0	0	0	0	0	0	0	0	0	612	{'3'}	1
11	61467446	61467532	1	12	0	0	0	0	0	0	0	0	0	0	0	1	613	{'12'}	1
11	61522741	61522858	1	6	0	0	0	0	0	1	0	0	0	0	0	0	614	{'6'}	1
11	61596248	61596335	1	4	0	0	0	1	0	0	0	0	0	0	0	0	615	{'4'}	1
11	62138713	62138774	4	6,1,6,1	2	0	0	0	0	2	0	0	0	0	0	0	616	{'6', '1'}	2
11	62610034	62610090	1	3	0	0	1	0	0	0	0	0	0	0	0	0	617	{'3'}	1
11	63530371	63530372	1	12	0	0	0	0	0	0	0	0	0	0	0	1	618	{'12'}	1
11	63530432	63530533	1	12	0	0	0	0	0	0	0	0	0	0	0	1	619	{'12'}	1
11	63530880	63530941	1	10	0	0	0	0	0	0	0	0	0	1	0	0	620	{'10'}	1
11	63531610	63532018	1	6	0	0	0	0	0	1	0	0	0	0	0	0	621	{'6'}	1
11	63532528	63532690	4	6,6,9,6	0	0	0	0	0	3	0	0	1	0	0	0	622	{'9', '6'}	2
11	63537058	63537256	1	3	0	0	1	0	0	0	0	0	0	0	0	0	623	{'3'}	1
11	63768094	63768137	1	1	1	0	0	0	0	0	0	0	0	0	0	0	624	{'1'}	1
11	63768218	63768300	1	1	1	0	0	0	0	0	0	0	0	0	0	0	625	{'1'}	1
11	63828260	63828427	1	3	0	0	1	0	0	0	0	0	0	0	0	0	626	{'3'}	1
11	63849403	63849667	4	11,4,11,4	0	0	0	2	0	0	0	0	0	0	2	0	627	{'4', '11'}	2
11	63864375	63864517	1	2	0	1	0	0	0	0	0	0	0	0	0	0	628	{'2'}	1
11	64310387	64310566	1	7	0	0	0	0	0	0	1	0	0	0	0	0	629	{'7'}	1
11	64635810	64635862	1	9	0	0	0	0	0	0	0	0	1	0	0	0	630	{'9'}	1
11	64659060	64659117	1	6	0	0	0	0	0	1	0	0	0	0	0	0	631	{'6'}	1
11	64875636	64875751	1	4	0	0	0	1	0	0	0	0	0	0	0	0	632	{'4'}	1
11	64876052	64876160	1	4	0	0	0	1	0	0	0	0	0	0	0	0	633	{'4'}	1
11	64884137	64884256	1	12	0	0	0	0	0	0	0	0	0	0	0	1	634	{'12'}	1
11	64933980	64934035	1	6	0	0	0	0	0	1	0	0	0	0	0	0	635	{'6'}	1
11	64977429	64977479	1	2	0	1	0	0	0	0	0	0	0	0	0	0	636	{'2'}	1
11	65000741	65000813	1	2	0	1	0	0	0	0	0	0	0	0	0	0	637	{'2'}	1
11	65307293	65307337	1	12	0	0	0	0	0	0	0	0	0	0	0	1	638	{'12'}	1
11	65405755	65405869	1	3	0	0	1	0	0	0	0	0	0	0	0	0	639	{'3'}	1
11	65408516	65408631	1	12	0	0	0	0	0	0	0	0	0	0	0	1	640	{'12'}	1
11	65414950	65415190	1	9	0	0	0	0	0	0	0	0	1	0	0	0	641	{'9'}	1
11	65487495	65487601	1	3	0	0	1	0	0	0	0	0	0	0	0	0	642	{'3'}	1
11	65554335	65554398	1	9	0	0	0	0	0	0	0	0	1	0	0	0	643	{'9'}	1
11	65554653	65554710	1	9	0	0	0	0	0	0	0	0	1	0	0	0	644	{'9'}	1
11	65560710	65560772	1	12	0	0	0	0	0	0	0	0	0	0	0	1	645	{'12'}	1
11	65661533	65661607	1	12	0	0	0	0	0	0	0	0	0	0	0	1	646	{'12'}	1
11	66257052	66257257	1	11	0	0	0	0	0	0	0	0	0	0	1	0	647	{'11'}	1
11	66791067	66791153	1	8	0	0	0	0	0	0	0	1	0	0	0	0	648	{'8'}	1
11	67071021	67071431	1	8	0	0	0	0	0	0	0	1	0	0	0	0	649	{'8'}	1
11	67137891	67137984	1	9	0	0	0	0	0	0	0	0	1	0	0	0	650	{'9'}	1
11	67176887	67177043	1	12	0	0	0	0	0	0	0	0	0	0	0	1	651	{'12'}	1
11	67202627	67202636	1	8	0	0	0	0	0	0	0	1	0	0	0	0	652	{'8'}	1
11	67206162	67206343	1	8	0	0	0	0	0	0	0	1	0	0	0	0	653	{'8'}	1
11	67351378	67351475	1	4	0	0	0	1	0	0	0	0	0	0	0	0	654	{'4'}	1
11	67351524	67351618	1	4	0	0	0	1	0	0	0	0	0	0	0	0	655	{'4'}	1
11	67351720	67351802	1	4	0	0	0	1	0	0	0	0	0	0	0	0	656	{'4'}	1
11	67435023	67435093	1	8	0	0	0	0	0	0	0	1	0	0	0	0	657	{'8'}	1
11	67746034	67746093	1	9	0	0	0	0	0	0	0	0	1	0	0	0	658	{'9'}	1
11	67746325	67746380	1	9	0	0	0	0	0	0	0	0	1	0	0	0	659	{'9'}	1
11	67758680	67758734	1	6	0	0	0	0	0	1	0	0	0	0	0	0	660	{'6'}	1
11	68623021	68623169	1	3	0	0	1	0	0	0	0	0	0	0	0	0	661	{'3'}	1
11	68722918	68723010	1	3	0	0	1	0	0	0	0	0	0	0	0	0	662	{'3'}	1
11	68822223	68822274	1	5	0	0	0	0	1	0	0	0	0	0	0	0	663	{'5'}	1
11	68890337	68890391	1	12	0	0	0	0	0	0	0	0	0	0	0	1	664	{'12'}	1
11	68894623	68894713	6	9,10,6,9,10,9	0	0	0	0	0	1	0	0	3	2	0	0	665	{'9', '6', '10'}	3
11	69063152	69063184	1	6	0	0	0	0	0	1	0	0	0	0	0	0	666	{'6'}	1
11	69063273	69063304	1	6	0	0	0	0	0	1	0	0	0	0	0	0	667	{'6'}	1
11	69206481	69206562	1	10	0	0	0	0	0	0	0	0	0	1	0	0	668	{'10'}	1
11	69285836	69285937	1	10	0	0	0	0	0	0	0	0	0	1	0	0	669	{'10'}	1
11	69286371	69286507	1	10	0	0	0	0	0	0	0	0	0	1	0	0	670	{'10'}	1
11	69312177	69312178	1	12	0	0	0	0	0	0	0	0	0	0	0	1	671	{'12'}	1
11	69589637	69589653	1	1	1	0	0	0	0	0	0	0	0	0	0	0	672	{'1'}	1
11	69632505	69632621	1	1	1	0	0	0	0	0	0	0	0	0	0	0	673	{'1'}	1
11	69633386	69633552	1	1	1	0	0	0	0	0	0	0	0	0	0	0	674	{'1'}	1
11	69633603	69633651	1	1	1	0	0	0	0	0	0	0	0	0	0	0	675	{'1'}	1
11	70676584	70676659	1	5	0	0	0	0	1	0	0	0	0	0	0	0	676	{'5'}	1
11	70679371	70679376	1	5	0	0	0	0	1	0	0	0	0	0	0	0	677	{'5'}	1
11	70851123	70851173	1	12	0	0	0	0	0	0	0	0	0	0	0	1	678	{'12'}	1
11	70851576	70851641	1	10	0	0	0	0	0	0	0	0	0	1	0	0	679	{'10'}	1
11	70961784	70961838	1	12	0	0	0	0	0	0	0	0	0	0	0	1	680	{'12'}	1
11	71326560	71326618	1	9	0	0	0	0	0	0	0	0	1	0	0	0	681	{'9'}	1
11	71452274	71452277	1	5	0	0	0	0	1	0	0	0	0	0	0	0	682	{'5'}	1
11	72492135	72492213	1	9	0	0	0	0	0	0	0	0	1	0	0	0	683	{'9'}	1
11	72532794	72532876	1	12	0	0	0	0	0	0	0	0	0	0	0	1	684	{'12'}	1
11	72533240	72533313	1	12	0	0	0	0	0	0	0	0	0	0	0	1	685	{'12'}	1
11	73053967	73054149	1	12	0	0	0	0	0	0	0	0	0	0	0	1	686	{'12'}	1
11	75089971	75090028	1	2	0	1	0	0	0	0	0	0	0	0	0	0	687	{'2'}	1
11	75588526	75588635	3	5,2,5	0	1	0	0	2	0	0	0	0	0	0	0	688	{'2', '5'}	2
11	75917285	75917343	1	3	0	0	1	0	0	0	0	0	0	0	0	0	689	{'3'}	1
11	76033247	76033356	1	3	0	0	1	0	0	0	0	0	0	0	0	0	690	{'3'}	1
11	76293751	76293788	1	10	0	0	0	0	0	0	0	0	0	1	0	0	691	{'10'}	1
11	76859087	76859141	1	3	0	0	1	0	0	0	0	0	0	0	0	0	692	{'3'}	1
11	78534306	78534424	1	2	0	1	0	0	0	0	0	0	0	0	0	0	693	{'2'}	1
11	79150959	79151009	1	1	1	0	0	0	0	0	0	0	0	0	0	0	694	{'1'}	1
11	91959700	91959808	1	1	1	0	0	0	0	0	0	0	0	0	0	0	695	{'1'}	1
11	94134456	94134585	1	1	1	0	0	0	0	0	0	0	0	0	0	0	696	{'1'}	1
11	94278170	94278265	1	6	0	0	0	0	0	1	0	0	0	0	0	0	697	{'6'}	1
11	94278399	94278604	1	6	0	0	0	0	0	1	0	0	0	0	0	0	698	{'6'}	1
11	94501637	94501797	1	1	1	0	0	0	0	0	0	0	0	0	0	0	699	{'1'}	1
11	94501916	94502031	1	1	1	0	0	0	0	0	0	0	0	0	0	0	700	{'1'}	1
11	94502087	94502206	1	1	1	0	0	0	0	0	0	0	0	0	0	0	701	{'1'}	1
11	100999268	100999367	1	6	0	0	0	0	0	1	0	0	0	0	0	0	702	{'6'}	1
11	101454243	101454406	1	1	1	0	0	0	0	0	0	0	0	0	0	0	703	{'1'}	1
11	101980605	101980665	1	11	0	0	0	0	0	0	0	0	0	0	1	0	704	{'11'}	1
11	111155009	111155068	1	6	0	0	0	0	0	1	0	0	0	0	0	0	705	{'6'}	1
11	111156500	111156556	1	6	0	0	0	0	0	1	0	0	0	0	0	0	706	{'6'}	1
11	111783444	111783563	1	11	0	0	0	0	0	0	0	0	0	0	1	0	707	{'11'}	1
11	112370594	112370673	1	10	0	0	0	0	0	0	0	0	0	1	0	0	708	{'10'}	1
11	113145806	113145857	1	1	1	0	0	0	0	0	0	0	0	0	0	0	709	{'1'}	1
11	114047986	114048076	1	5	0	0	0	0	1	0	0	0	0	0	0	0	710	{'5'}	1
11	117588842	117588937	1	12	0	0	0	0	0	0	0	0	0	0	0	1	711	{'12'}	1
11	117950310	117950362	1	6	0	0	0	0	0	1	0	0	0	0	0	0	712	{'6'}	1
11	118793329	118793413	1	12	0	0	0	0	0	0	0	0	0	0	0	1	713	{'12'}	1
11	119051090	119053001	1	11	0	0	0	0	0	0	0	0	0	0	1	0	714	{'11'}	1
11	119211220	119211337	1	11	0	0	0	0	0	0	0	0	0	0	1	0	715	{'11'}	1
11	119211422	119211554	1	11	0	0	0	0	0	0	0	0	0	0	1	0	716	{'11'}	1
11	119933091	119933126	1	10	0	0	0	0	0	0	0	0	0	1	0	0	717	{'10'}	1
11	120082279	120082341	1	4	0	0	0	1	0	0	0	0	0	0	0	0	718	{'4'}	1
11	122855281	122855376	1	1	1	0	0	0	0	0	0	0	0	0	0	0	719	{'1'}	1
11	128321682	128321789	1	12	0	0	0	0	0	0	0	0	0	0	0	1	720	{'12'}	1
11	128562734	128562873	1	1	1	0	0	0	0	0	0	0	0	0	0	0	721	{'1'}	1
11	128563044	128563147	1	1	1	0	0	0	0	0	0	0	0	0	0	0	722	{'1'}	1
11	128563978	128564090	1	1	1	0	0	0	0	0	0	0	0	0	0	0	723	{'1'}	1
11	128564434	128564603	1	1	1	0	0	0	0	0	0	0	0	0	0	0	724	{'1'}	1
11	129242619	129242677	1	12	0	0	0	0	0	0	0	0	0	0	0	1	725	{'12'}	1
11	130067686	130067825	1	7	0	0	0	0	0	0	1	0	0	0	0	0	726	{'7'}	1
11	130079518	130079600	1	5	0	0	0	0	1	0	0	0	0	0	0	0	727	{'5'}	1
11	130318649	130319003	1	8	0	0	0	0	0	0	0	1	0	0	0	0	728	{'8'}	1
11	131781114	131781184	1	1	1	0	0	0	0	0	0	0	0	0	0	0	729	{'1'}	1
11	132952907	132952961	1	1	1	0	0	0	0	0	0	0	0	0	0	0	730	{'1'}	1
11	133789451	133789531	1	7	0	0	0	0	0	0	1	0	0	0	0	0	731	{'7'}	1
11	133837337	133837505	1	9	0	0	0	0	0	0	0	0	1	0	0	0	732	{'9'}	1
11	133908411	133908467	1	10	0	0	0	0	0	0	0	0	0	1	0	0	733	{'10'}	1
11	133939073	133939142	1	1	1	0	0	0	0	0	0	0	0	0	0	0	734	{'1'}	1
11	133939340	133939440	1	1	1	0	0	0	0	0	0	0	0	0	0	0	735	{'1'}	1
11	133994711	133994801	1	11	0	0	0	0	0	0	0	0	0	0	1	0	736	{'11'}	1
11	134281635	134281803	1	1	1	0	0	0	0	0	0	0	0	0	0	0	737	{'1'}	1
12	679798	679867	1	12	0	0	0	0	0	0	0	0	0	0	0	1	738	{'12'}	1
12	679900	679911	1	12	0	0	0	0	0	0	0	0	0	0	0	1	739	{'12'}	1
12	2017729	2017806	1	10	0	0	0	0	0	0	0	0	0	1	0	0	740	{'10'}	1
12	2017972	2018056	1	10	0	0	0	0	0	0	0	0	0	1	0	0	741	{'10'}	1
12	2800421	2800678	1	3	0	0	1	0	0	0	0	0	0	0	0	0	742	{'3'}	1
12	3324976	3325042	1	3	0	0	1	0	0	0	0	0	0	0	0	0	743	{'3'}	1
12	4140936	4141026	1	12	0	0	0	0	0	0	0	0	0	0	0	1	744	{'12'}	1
12	6664536	6664603	1	9	0	0	0	0	0	0	0	0	1	0	0	0	745	{'9'}	1
12	6664829	6665109	1	9	0	0	0	0	0	0	0	0	1	0	0	0	746	{'9'}	1
12	6665399	6665447	1	9	0	0	0	0	0	0	0	0	1	0	0	0	747	{'9'}	1
12	7071797	7072425	1	9	0	0	0	0	0	0	0	0	1	0	0	0	748	{'9'}	1
12	7078892	7078930	1	12	0	0	0	0	0	0	0	0	0	0	0	1	749	{'12'}	1
12	7857849	7858601	1	10	0	0	0	0	0	0	0	0	0	1	0	0	750	{'10'}	1
12	7858678	7858728	1	10	0	0	0	0	0	0	0	0	0	1	0	0	751	{'10'}	1
12	12225207	12225302	1	3	0	0	1	0	0	0	0	0	0	0	0	0	752	{'3'}	1
12	14927957	14927995	1	11	0	0	0	0	0	0	0	0	0	0	1	0	753	{'11'}	1
12	22487721	22487855	1	6	0	0	0	0	0	1	0	0	0	0	0	0	754	{'6'}	1
12	24715199	24715294	1	1	1	0	0	0	0	0	0	0	0	0	0	0	755	{'1'}	1
12	28128004	28128086	1	11	0	0	0	0	0	0	0	0	0	0	1	0	756	{'11'}	1
12	29936032	29936192	1	1	1	0	0	0	0	0	0	0	0	0	0	0	757	{'1'}	1
12	29936261	29936766	1	1	1	0	0	0	0	0	0	0	0	0	0	0	758	{'1'}	1
12	29936827	29937261	1	1	1	0	0	0	0	0	0	0	0	0	0	0	759	{'1'}	1
12	29937325	29937430	1	1	1	0	0	0	0	0	0	0	0	0	0	0	760	{'1'}	1
12	34494894	34494904	1	10	0	0	0	0	0	0	0	0	0	1	0	0	761	{'10'}	1
12	38531158	38531229	1	2	0	1	0	0	0	0	0	0	0	0	0	0	762	{'2'}	1
12	39298853	39298925	1	10	0	0	0	0	0	0	0	0	0	1	0	0	763	{'10'}	1
12	41582350	41582730	1	1	1	0	0	0	0	0	0	0	0	0	0	0	764	{'1'}	1
12	45444366	45444420	1	1	1	0	0	0	0	0	0	0	0	0	0	0	765	{'1'}	1
12	45444498	45444572	1	1	1	0	0	0	0	0	0	0	0	0	0	0	766	{'1'}	1
12	45444628	45444806	1	1	1	0	0	0	0	0	0	0	0	0	0	0	767	{'1'}	1
12	46662294	46662356	1	5	0	0	0	0	1	0	0	0	0	0	0	0	768	{'5'}	1
12	46767263	46767323	1	4	0	0	0	1	0	0	0	0	0	0	0	0	769	{'4'}	1
12	46776373	46776425	1	10	0	0	0	0	0	0	0	0	0	1	0	0	770	{'10'}	1
12	49736100	49736187	1	5	0	0	0	0	1	0	0	0	0	0	0	0	771	{'5'}	1
12	49736288	49736350	1	5	0	0	0	0	1	0	0	0	0	0	0	0	772	{'5'}	1
12	50355317	50355484	1	4	0	0	0	1	0	0	0	0	0	0	0	0	773	{'4'}	1
12	51718070	51718156	1	12	0	0	0	0	0	0	0	0	0	0	0	1	774	{'12'}	1
12	52408562	52408915	1	2	0	1	0	0	0	0	0	0	0	0	0	0	775	{'2'}	1
12	52519213	52519260	1	10	0	0	0	0	0	0	0	0	0	1	0	0	776	{'10'}	1
12	52913925	52913996	1	7	0	0	0	0	0	0	1	0	0	0	0	0	777	{'7'}	1
12	54071086	54071169	1	3	0	0	1	0	0	0	0	0	0	0	0	0	778	{'3'}	1
12	54354562	54354608	1	12	0	0	0	0	0	0	0	0	0	0	0	1	779	{'12'}	1
12	54389917	54389973	1	3	0	0	1	0	0	0	0	0	0	0	0	0	780	{'3'}	1
12	54423550	54423586	1	12	0	0	0	0	0	0	0	0	0	0	0	1	781	{'12'}	1
12	54428414	54428643	1	12	0	0	0	0	0	0	0	0	0	0	0	1	782	{'12'}	1
12	54441162	54441276	1	12	0	0	0	0	0	0	0	0	0	0	0	1	783	{'12'}	1
12	54448882	54448949	1	9	0	0	0	0	0	0	0	0	1	0	0	0	784	{'9'}	1
12	54484269	54484422	1	1	1	0	0	0	0	0	0	0	0	0	0	0	785	{'1'}	1
12	54764046	54764142	1	7	0	0	0	0	0	0	1	0	0	0	0	0	786	{'7'}	1
12	54772735	54772811	1	12	0	0	0	0	0	0	0	0	0	0	0	1	787	{'12'}	1
12	54772854	54772957	1	7	0	0	0	0	0	0	1	0	0	0	0	0	788	{'7'}	1
12	54784906	54785004	1	5	0	0	0	0	1	0	0	0	0	0	0	0	789	{'5'}	1
12	57120949	57121017	3	3,4,3	0	0	2	1	0	0	0	0	0	0	0	0	790	{'3', '4'}	2
12	57618712	57618865	1	11	0	0	0	0	0	0	0	0	0	0	1	0	791	{'11'}	1
12	57869256	57869422	1	12	0	0	0	0	0	0	0	0	0	0	0	1	792	{'12'}	1
12	58246533	58246548	1	1	1	0	0	0	0	0	0	0	0	0	0	0	793	{'1'}	1
12	59314092	59314140	1	8	0	0	0	0	0	0	0	1	0	0	0	0	794	{'8'}	1
12	63544705	63544768	1	1	1	0	0	0	0	0	0	0	0	0	0	0	795	{'1'}	1
12	70698909	70698960	1	6	0	0	0	0	0	1	0	0	0	0	0	0	796	{'6'}	1
12	70823174	70823228	1	10	0	0	0	0	0	0	0	0	0	1	0	0	797	{'10'}	1
12	72079252	72079313	1	12	0	0	0	0	0	0	0	0	0	0	0	1	798	{'12'}	1
12	72666048	72666381	1	1	1	0	0	0	0	0	0	0	0	0	0	0	799	{'1'}	1
12	72666843	72666953	1	1	1	0	0	0	0	0	0	0	0	0	0	0	800	{'1'}	1
12	72667062	72667144	1	1	1	0	0	0	0	0	0	0	0	0	0	0	801	{'1'}	1
12	77071169	77071226	1	2	0	1	0	0	0	0	0	0	0	0	0	0	802	{'2'}	1
12	85672247	85672313	1	10	0	0	0	0	0	0	0	0	0	1	0	0	803	{'10'}	1
12	88974262	88974375	1	8	0	0	0	0	0	0	0	1	0	0	0	0	804	{'8'}	1
12	95942268	95942332	1	1	1	0	0	0	0	0	0	0	0	0	0	0	805	{'1'}	1
12	96389547	96389596	1	10	0	0	0	0	0	0	0	0	0	1	0	0	806	{'10'}	1
12	99288640	99288784	1	6	0	0	0	0	0	1	0	0	0	0	0	0	807	{'6'}	1
12	99289079	99289118	1	6	0	0	0	0	0	1	0	0	0	0	0	0	808	{'6'}	1
12	103559680	103559735	1	10	0	0	0	0	0	0	0	0	0	1	0	0	809	{'10'}	1
12	103889728	103889790	1	1	1	0	0	0	0	0	0	0	0	0	0	0	810	{'1'}	1
12	104851036	104851149	1	1	1	0	0	0	0	0	0	0	0	0	0	0	811	{'1'}	1
12	104851920	104851982	1	1	1	0	0	0	0	0	0	0	0	0	0	0	812	{'1'}	1
12	107039036	107039090	1	9	0	0	0	0	0	0	0	0	1	0	0	0	813	{'9'}	1
12	107486640	107487395	1	8	0	0	0	0	0	0	0	1	0	0	0	0	814	{'8'}	1
12	108238322	108238388	1	1	1	0	0	0	0	0	0	0	0	0	0	0	815	{'1'}	1
12	109273817	109273835	1	6	0	0	0	0	0	1	0	0	0	0	0	0	816	{'6'}	1
12	109702094	109702143	1	12	0	0	0	0	0	0	0	0	0	0	0	1	817	{'12'}	1
12	111471696	111471894	1	1	1	0	0	0	0	0	0	0	0	0	0	0	818	{'1'}	1
12	111472034	111472037	1	1	1	0	0	0	0	0	0	0	0	0	0	0	819	{'1'}	1
12	111472092	111472156	1	1	1	0	0	0	0	0	0	0	0	0	0	0	820	{'1'}	1
12	111472403	111472458	1	1	1	0	0	0	0	0	0	0	0	0	0	0	821	{'1'}	1
12	111472574	111472716	1	1	1	0	0	0	0	0	0	0	0	0	0	0	822	{'1'}	1
12	113494699	113494760	1	1	1	0	0	0	0	0	0	0	0	0	0	0	823	{'1'}	1
12	113494960	113495068	1	1	1	0	0	0	0	0	0	0	0	0	0	0	824	{'1'}	1
12	114843153	114843297	1	1	1	0	0	0	0	0	0	0	0	0	0	0	825	{'1'}	1
12	115109887	115109904	1	4	0	0	0	1	0	0	0	0	0	0	0	0	826	{'4'}	1
12	115111985	115112079	1	4	0	0	0	1	0	0	0	0	0	0	0	0	827	{'4'}	1
12	115112131	115112465	1	4	0	0	0	1	0	0	0	0	0	0	0	0	828	{'4'}	1
12	117626242	117626307	1	10	0	0	0	0	0	0	0	0	0	1	0	0	829	{'10'}	1
12	117798968	117799072	1	6	0	0	0	0	0	1	0	0	0	0	0	0	830	{'6'}	1
12	118198783	118198884	1	11	0	0	0	0	0	0	0	0	0	0	1	0	831	{'11'}	1
12	118569674	118569731	1	11	0	0	0	0	0	0	0	0	0	0	1	0	832	{'11'}	1
12	120031516	120031666	1	1	1	0	0	0	0	0	0	0	0	0	0	0	833	{'1'}	1
12	120032220	120032273	1	1	1	0	0	0	0	0	0	0	0	0	0	0	834	{'1'}	1
12	120835609	120835663	1	10	0	0	0	0	0	0	0	0	0	1	0	0	835	{'10'}	1
12	121416491	121416567	1	6	0	0	0	0	0	1	0	0	0	0	0	0	836	{'6'}	1
12	121622476	121622538	1	7	0	0	0	0	0	0	1	0	0	0	0	0	837	{'7'}	1
12	121662540	121662591	1	3	0	0	1	0	0	0	0	0	0	0	0	0	838	{'3'}	1
12	121974035	121974109	1	3	0	0	1	0	0	0	0	0	0	0	0	0	839	{'3'}	1
12	122231187	122231284	1	11	0	0	0	0	0	0	0	0	0	0	1	0	840	{'11'}	1
12	122231501	122231584	1	11	0	0	0	0	0	0	0	0	0	0	1	0	841	{'11'}	1
12	122235215	122235275	1	12	0	0	0	0	0	0	0	0	0	0	0	1	842	{'12'}	1
12	122245058	122245099	1	4	0	0	0	1	0	0	0	0	0	0	0	0	843	{'4'}	1
12	122356480	122356578	4	9,7,9,7	0	0	0	0	0	0	2	0	2	0	0	0	844	{'9', '7'}	2
12	123349241	123349302	1	3	0	0	1	0	0	0	0	0	0	0	0	0	845	{'3'}	1
12	123986864	123986958	1	10	0	0	0	0	0	0	0	0	0	1	0	0	846	{'10'}	1
12	124430820	124431578	1	2	0	1	0	0	0	0	0	0	0	0	0	0	847	{'2'}	1
12	124872263	124872315	1	3	0	0	1	0	0	0	0	0	0	0	0	0	848	{'3'}	1
12	124873643	124873811	1	7	0	0	0	0	0	0	1	0	0	0	0	0	849	{'7'}	1
12	124929733	124929784	1	10	0	0	0	0	0	0	0	0	0	1	0	0	850	{'10'}	1
12	124941315	124941340	1	8	0	0	0	0	0	0	0	1	0	0	0	0	851	{'8'}	1
12	124941789	124941790	1	9	0	0	0	0	0	0	0	0	1	0	0	0	852	{'9'}	1
12	124942301	124942386	1	9	0	0	0	0	0	0	0	0	1	0	0	0	853	{'9'}	1
12	124959413	124959479	1	5	0	0	0	0	1	0	0	0	0	0	0	0	854	{'5'}	1
12	125148525	125148531	1	5	0	0	0	0	1	0	0	0	0	0	0	0	855	{'5'}	1
12	125163164	125163262	1	10	0	0	0	0	0	0	0	0	0	1	0	0	856	{'10'}	1
12	125242892	125242939	1	10	0	0	0	0	0	0	0	0	0	1	0	0	857	{'10'}	1
12	125299800	125299860	1	11	0	0	0	0	0	0	0	0	0	0	1	0	858	{'11'}	1
12	129338568	129338621	1	1	1	0	0	0	0	0	0	0	0	0	0	0	859	{'1'}	1
12	130526836	130526986	1	1	1	0	0	0	0	0	0	0	0	0	0	0	860	{'1'}	1
12	130646147	130646202	1	8	0	0	0	0	0	0	0	1	0	0	0	0	861	{'8'}	1
12	130646656	130646884	1	1	1	0	0	0	0	0	0	0	0	0	0	0	862	{'1'}	1
